,artist,title,track_n,line,lyrics,track_title,year
1167,Evanescence,The Open Door,13,19,I feel good enough,Good Enough,2006
1168,Evanescence,The Open Door,13,20,It's been such a long time coming,Good Enough,2006
1169,Evanescence,The Open Door,13,21,But I feel good,Good Enough,2006
1170,Evanescence,The Open Door,13,22,And I'm still waiting for the rain to fall,Good Enough,2006
1171,Evanescence,The Open Door,13,23,Pour real life down on me'Cause I can't hold on,Good Enough,2006
1172,Evanescence,The Open Door,13,24,To anything this good enough,Good Enough,2006
1173,Evanescence,The Open Door,13,25,Am I good enough,Good Enough,2006
1174,Evanescence,The Open Door,13,26,For you to love me too?,Good Enough,2006
1175,Evanescence,The Open Door,13,27,So take care what you ask of me,Good Enough,2006
1176,Evanescence,The Open Door,13,28,'Cause I can't say no,Good Enough,2006
1177,Evanescence,The Open Door,14,1,Sparkling grey,The Last Song I'm Wasting On You,2006
1178,Evanescence,The Open Door,14,2,They're my own veins,The Last Song I'm Wasting On You,2006
1179,Evanescence,The Open Door,14,3,Any more than a whisper,The Last Song I'm Wasting On You,2006
1180,Evanescence,The Open Door,14,4,Any sudden movement of my heart,The Last Song I'm Wasting On You,2006
1181,Evanescence,The Open Door,14,5,And I know,The Last Song I'm Wasting On You,2006
1182,Evanescence,The Open Door,14,6,I know I'll have to watch them pass away,The Last Song I'm Wasting On You,2006
1183,Evanescence,The Open Door,14,7,Just get through this day,The Last Song I'm Wasting On You,2006
1184,Evanescence,The Open Door,14,8,Give up your way,The Last Song I'm Wasting On You,2006
1185,Evanescence,The Open Door,14,9,You could be anything,The Last Song I'm Wasting On You,2006
1186,Evanescence,The Open Door,14,10,Give up my way,The Last Song I'm Wasting On You,2006
1187,Evanescence,The Open Door,14,11,And lose myself?,The Last Song I'm Wasting On You,2006
1188,Evanescence,The Open Door,14,12,Not today,The Last Song I'm Wasting On You,2006
1189,Evanescence,The Open Door,14,13,That's too much guilt to pay,The Last Song I'm Wasting On You,2006
1190,Evanescence,The Open Door,14,14,Sickened in the sun,The Last Song I'm Wasting On You,2006
1191,Evanescence,The Open Door,14,15,You dare tell me you love me,The Last Song I'm Wasting On You,2006
1192,Evanescence,The Open Door,14,16,But you held me down and screamed you wanted me to die,The Last Song I'm Wasting On You,2006
1193,Evanescence,The Open Door,14,17,"Honey, you know",The Last Song I'm Wasting On You,2006
1194,Evanescence,The Open Door,14,18,"You know, I'd never hurt you that way",The Last Song I'm Wasting On You,2006
1195,Evanescence,The Open Door,14,19,You're just so pretty in your pain,The Last Song I'm Wasting On You,2006
1196,Evanescence,The Open Door,14,20,Give up my way,The Last Song I'm Wasting On You,2006
1197,Evanescence,The Open Door,14,21,And I could be anything,The Last Song I'm Wasting On You,2006
1198,Evanescence,The Open Door,14,22,I'll make my own way,The Last Song I'm Wasting On You,2006
1199,Evanescence,The Open Door,14,23,Without your senseless hate,The Last Song I'm Wasting On You,2006
1200,Evanescence,The Open Door,14,24,"Hate, hate, hate",The Last Song I'm Wasting On You,2006
1201,Evanescence,The Open Door,14,25,"So run, run, run",The Last Song I'm Wasting On You,2006
1202,Evanescence,The Open Door,14,26,And hate me if it feels good,The Last Song I'm Wasting On You,2006
1203,Evanescence,The Open Door,14,27,I can't hear your screams anymore,The Last Song I'm Wasting On You,2006
1204,Evanescence,The Open Door,14,28,You lied to me,The Last Song I'm Wasting On You,2006
1205,Evanescence,The Open Door,14,29,But I'm older now,The Last Song I'm Wasting On You,2006
1206,Evanescence,The Open Door,14,30,And I'm not buyin' baby,The Last Song I'm Wasting On You,2006
1207,Evanescence,The Open Door,14,31,Demanding my response,The Last Song I'm Wasting On You,2006
1208,Evanescence,The Open Door,14,32,Don't bother breaking the door down,The Last Song I'm Wasting On You,2006
1209,Evanescence,The Open Door,14,33,I've found my way out,The Last Song I'm Wasting On You,2006
1210,Evanescence,The Open Door,14,34,And you'll never hurt me again,The Last Song I'm Wasting On You,2006
1211,Evanescence,Evanescence,1,1,"Do what you, what you want",What You Want,2011
1212,Evanescence,Evanescence,1,2,If you have a dream for better,What You Want,2011
1213,Evanescence,Evanescence,1,3,"Do what you, what you want",What You Want,2011
1214,Evanescence,Evanescence,1,4,'Til you don't want it anymore (Remember who you really are),What You Want,2011
1215,Evanescence,Evanescence,1,5,"Do what you, what you want",What You Want,2011
1216,Evanescence,Evanescence,1,6,Your world's closing in on you now (It isn't over),What You Want,2011
1217,Evanescence,Evanescence,1,7,Stand and face the unknown (Got to remember who you really are),What You Want,2011
1218,Evanescence,Evanescence,1,8,Every heart in my hands,What You Want,2011
1219,Evanescence,Evanescence,1,9,Like a pale reflection,What You Want,2011
1220,Evanescence,Evanescence,1,10,"Hello, hello, remember me?",What You Want,2011
1221,Evanescence,Evanescence,1,11,I'm everything you can't control,What You Want,2011
1222,Evanescence,Evanescence,1,12,Somewhere beyond the pain,What You Want,2011
1223,Evanescence,Evanescence,1,13,There must be a way to believe,What You Want,2011
1224,Evanescence,Evanescence,1,14,We can break through,What You Want,2011
1225,Evanescence,Evanescence,1,15,"Do what you, what you want",What You Want,2011
1226,Evanescence,Evanescence,1,16,You don't have to lay your life down (It isn't over),What You Want,2011
1227,Evanescence,Evanescence,1,17,"Do what you, what you want",What You Want,2011
1228,Evanescence,Evanescence,1,18,‰Û÷Til you find what you're looking for (Got to remember who you really are),What You Want,2011
1229,Evanescence,Evanescence,1,19,But every hour slipping by,What You Want,2011
1230,Evanescence,Evanescence,1,20,Screams that I have failed you,What You Want,2011
1231,Evanescence,Evanescence,1,21,"Hello, hello, remember me?",What You Want,2011
1232,Evanescence,Evanescence,1,22,I'm everything you can't control,What You Want,2011
1233,Evanescence,Evanescence,1,23,Somewhere beyond the pain,What You Want,2011
1234,Evanescence,Evanescence,1,24,There must be a way to believe,What You Want,2011
1235,Evanescence,Evanescence,1,25,"Hello, hello, remember me?",What You Want,2011
1236,Evanescence,Evanescence,1,26,I'm everything you can't control,What You Want,2011
1237,Evanescence,Evanescence,1,27,Somewhere beyond the pain,What You Want,2011
1238,Evanescence,Evanescence,1,28,There must be a way to believe,What You Want,2011
1239,Evanescence,Evanescence,1,29,There's still time,What You Want,2011
1240,Evanescence,Evanescence,1,30,Close your eyes,What You Want,2011
1241,Evanescence,Evanescence,1,31,Only love will guide you home,What You Want,2011
1242,Evanescence,Evanescence,1,32,Tear down the walls and free your soul,What You Want,2011
1243,Evanescence,Evanescence,1,33,'Til we crash,What You Want,2011
1244,Evanescence,Evanescence,1,34,We're forever spiraling,What You Want,2011
1245,Evanescence,Evanescence,1,35,"Down, down, down, down",What You Want,2011
1246,Evanescence,Evanescence,1,36,"Hello, hello",What You Want,2011
1247,Evanescence,Evanescence,1,37,It's only me infecting everything you love,What You Want,2011
1248,Evanescence,Evanescence,1,38,Somewhere beyond the pain,What You Want,2011
1249,Evanescence,Evanescence,1,39,There must be a way to believe,What You Want,2011
1250,Evanescence,Evanescence,1,40,"Hello, hello, remember me?",What You Want,2011
1251,Evanescence,Evanescence,1,41,I'm everything you can't control,What You Want,2011
1252,Evanescence,Evanescence,1,42,Somewhere beyond the pain,What You Want,2011
1253,Evanescence,Evanescence,1,43,There must be a way to learn forgiveness,What You Want,2011
1254,Evanescence,Evanescence,1,44,"Hello, hello, remember me?",What You Want,2011
1255,Evanescence,Evanescence,1,45,I'm everything you can't control,What You Want,2011
1256,Evanescence,Evanescence,1,46,Somewhere beyond the pain,What You Want,2011
1257,Evanescence,Evanescence,1,47,There must be a way to believe,What You Want,2011
1258,Evanescence,Evanescence,1,48,We can break through,What You Want,2011
1259,Evanescence,Evanescence,1,49,Remember who you really are,What You Want,2011
1260,Evanescence,Evanescence,1,50,"Do what you, what you want",What You Want,2011
1261,Evanescence,Evanescence,2,1,Speak your mind,Made Of Stone,2011
1262,Evanescence,Evanescence,2,2,Like I care,Made Of Stone,2011
1263,Evanescence,Evanescence,2,3,I can see your lips moving,Made Of Stone,2011
1264,Evanescence,Evanescence,2,4,I've just learned not to hear,Made Of Stone,2011
1265,Evanescence,Evanescence,2,5,Don't waste your time,Made Of Stone,2011
1266,Evanescence,Evanescence,2,6,"It's never enough for you, baby",Made Of Stone,2011
1267,Evanescence,Evanescence,2,7,Don't want to play your game anymore,Made Of Stone,2011
1268,Evanescence,Evanescence,2,8,No matter what you say,Made Of Stone,2011
1269,Evanescence,Evanescence,2,9,"I'm all out of love for you, baby",Made Of Stone,2011
1270,Evanescence,Evanescence,2,10,And now that I've tried everything,Made Of Stone,2011
1271,Evanescence,Evanescence,2,11,I'll numb the pain,Made Of Stone,2011
1272,Evanescence,Evanescence,2,12,'Til I am made of stone,Made Of Stone,2011
1273,Evanescence,Evanescence,2,13,Take your time,Made Of Stone,2011
1274,Evanescence,Evanescence,2,14,I'm not scared,Made Of Stone,2011
1275,Evanescence,Evanescence,2,15,Make me everything you need me to be,Made Of Stone,2011
1276,Evanescence,Evanescence,2,16,So the judgment seems fair,Made Of Stone,2011
1277,Evanescence,Evanescence,2,17,Don't waste your time,Made Of Stone,2011
1278,Evanescence,Evanescence,2,18,"It's never enough for you, baby",Made Of Stone,2011
1279,Evanescence,Evanescence,2,19,Don't want to play your game anymore,Made Of Stone,2011
1280,Evanescence,Evanescence,2,20,No matter what you say,Made Of Stone,2011
1281,Evanescence,Evanescence,2,21,"I'm all out of love for you, baby",Made Of Stone,2011
1282,Evanescence,Evanescence,2,22,And now that I've tried everything,Made Of Stone,2011
1283,Evanescence,Evanescence,2,23,I'll numb the pain,Made Of Stone,2011
1284,Evanescence,Evanescence,2,24,'Til I am made,Made Of Stone,2011
1285,Evanescence,Evanescence,2,25,To tear out my heart,Made Of Stone,2011
1286,Evanescence,Evanescence,2,26,For the way that it feels,Made Of Stone,2011
1287,Evanescence,Evanescence,2,27,I will still remember when you've long forgotten me,Made Of Stone,2011
1288,Evanescence,Evanescence,2,28,"It's never enough for you, baby",Made Of Stone,2011
1289,Evanescence,Evanescence,2,29,Don't want to play your game anymore,Made Of Stone,2011
1290,Evanescence,Evanescence,2,30,No matter what you say,Made Of Stone,2011
1291,Evanescence,Evanescence,2,31,"I'm all out of love for you, baby",Made Of Stone,2011
1292,Evanescence,Evanescence,2,32,And now that I've tried everything,Made Of Stone,2011
1293,Evanescence,Evanescence,2,33,I'll numb the pain,Made Of Stone,2011
1294,Evanescence,Evanescence,2,34,'Til I'm made of stone,Made Of Stone,2011
1295,Evanescence,Evanescence,2,35,It's never enough (I'll numb the pain),Made Of Stone,2011
1296,Evanescence,Evanescence,2,36,It's never enough,Made Of Stone,2011
1297,Evanescence,Evanescence,2,37,It's never enough,Made Of Stone,2011
1298,Evanescence,Evanescence,2,38,I'll numb the pain,Made Of Stone,2011
1299,Evanescence,Evanescence,2,39,'Til I am made of stone,Made Of Stone,2011
1300,Evanescence,Evanescence,2,40,I'll numb the pain,Made Of Stone,2011
1301,Evanescence,Evanescence,2,41,'Til I am made of stone,Made Of Stone,2011
1302,Evanescence,Evanescence,3,1,Thought that I was strong,The Change,2011
1303,Evanescence,Evanescence,3,2,I know the words I need to say,The Change,2011
1304,Evanescence,Evanescence,3,3,Frozen in my place,The Change,2011
1305,Evanescence,Evanescence,3,4,I let the moment slip away,The Change,2011
1306,Evanescence,Evanescence,3,5,I've been screaming on the inside,The Change,2011
1307,Evanescence,Evanescence,3,6,And I know you feel the pain,The Change,2011
1308,Evanescence,Evanescence,3,7,Can you hear me?,The Change,2011
1309,Evanescence,Evanescence,3,8,Can you hear me?,The Change,2011
1310,Evanescence,Evanescence,3,9,Aaa aaa aaa,The Change,2011
1311,Evanescence,Evanescence,3,10,Say it's over,The Change,2011
1312,Evanescence,Evanescence,3,11,Yes it's over,The Change,2011
1313,Evanescence,Evanescence,3,12,But I need you anyway,The Change,2011
1314,Evanescence,Evanescence,3,13,Say you love me but it's not enough,The Change,2011
1315,Evanescence,Evanescence,3,14,Never meant to lie,The Change,2011
1316,Evanescence,Evanescence,3,15,But I'm not the girl you think you know,The Change,2011
1317,Evanescence,Evanescence,3,16,The more that I am with you,The Change,2011
1318,Evanescence,Evanescence,3,17,The more that I am all alone,The Change,2011
1319,Evanescence,Evanescence,3,18,I've been screaming on the inside,The Change,2011
1320,Evanescence,Evanescence,3,19,And I know you feel the pain,The Change,2011
1321,Evanescence,Evanescence,3,20,Can you hear me?,The Change,2011
1322,Evanescence,Evanescence,3,21,Can you hear me?,The Change,2011
1323,Evanescence,Evanescence,3,22,Aaa aaa aaa,The Change,2011
1324,Evanescence,Evanescence,3,23,Say it's over,The Change,2011
1325,Evanescence,Evanescence,3,24,Yes it's over,The Change,2011
1326,Evanescence,Evanescence,3,25,But I need you anyway,The Change,2011
1327,Evanescence,Evanescence,3,26,Say you love me but it's not enough,The Change,2011
1328,Evanescence,Evanescence,3,27,Not that I'm so different,The Change,2011
1329,Evanescence,Evanescence,3,28,Not that I don't see,The Change,2011
1330,Evanescence,Evanescence,3,29,The dying light of what we used to be,The Change,2011
1331,Evanescence,Evanescence,3,30,But how could I forgive you?,The Change,2011
1332,Evanescence,Evanescence,3,31,You've changed!,The Change,2011
1333,Evanescence,Evanescence,3,32,And I'm a liar by your side,The Change,2011
1334,Evanescence,Evanescence,3,33,I'm about to lose my mind,The Change,2011
1335,Evanescence,Evanescence,3,34,'Cause I've been screaming on the inside,The Change,2011
1336,Evanescence,Evanescence,3,35,And I know you feel the pain,The Change,2011
1337,Evanescence,Evanescence,3,36,Can you hear me?,The Change,2011
1338,Evanescence,Evanescence,3,37,Can you hear me?,The Change,2011
1339,Evanescence,Evanescence,3,38,Aaa aaa aaa,The Change,2011
1340,Evanescence,Evanescence,3,39,You've been dreaming,The Change,2011
1341,Evanescence,Evanescence,3,40,If you're thinking,The Change,2011
1342,Evanescence,Evanescence,3,41,That I still belong to you,The Change,2011
1343,Evanescence,Evanescence,3,42,And I've been dying,The Change,2011
1344,Evanescence,Evanescence,3,43,Because I'm lying to myself!,The Change,2011
1345,Evanescence,Evanescence,3,44,Aaa aaa aaa,The Change,2011
1346,Evanescence,Evanescence,3,45,Say it's over,The Change,2011
1347,Evanescence,Evanescence,3,46,Yes it's over,The Change,2011
1348,Evanescence,Evanescence,3,47,But I need you anyway,The Change,2011
1349,Evanescence,Evanescence,3,48,Say you love me but it's not enough,The Change,2011
1350,Evanescence,Evanescence,4,1,"I will wander 'til the end of time, torn away from you",My Heart Is Broken,2011
1351,Evanescence,Evanescence,4,2,I pulled away to face the pain,My Heart Is Broken,2011
1352,Evanescence,Evanescence,4,3,I close my eyes and drift away,My Heart Is Broken,2011
1353,Evanescence,Evanescence,4,4,Over the fear that I will never find a way to heal my soul,My Heart Is Broken,2011
1354,Evanescence,Evanescence,4,5,And I will wander 'til the end of time,My Heart Is Broken,2011
1355,Evanescence,Evanescence,4,6,Torn away from you,My Heart Is Broken,2011
1356,Evanescence,Evanescence,4,7,My heart is broken,My Heart Is Broken,2011
1357,Evanescence,Evanescence,4,8,"Sweet sleep, my dark angel",My Heart Is Broken,2011
1358,Evanescence,Evanescence,4,9,Deliver us from sorrow's hold,My Heart Is Broken,2011
1359,Evanescence,Evanescence,4,10,Over my heart,My Heart Is Broken,2011
1360,Evanescence,Evanescence,4,11,I can't go on living this way,My Heart Is Broken,2011
1361,Evanescence,Evanescence,4,12,But I can't go back the way I came,My Heart Is Broken,2011
1362,Evanescence,Evanescence,4,13,Chained to this fear that I will never find a way to heal my soul,My Heart Is Broken,2011
1363,Evanescence,Evanescence,4,14,And I will wander 'til the end of time,My Heart Is Broken,2011
1364,Evanescence,Evanescence,4,15,Half alive without you,My Heart Is Broken,2011
1365,Evanescence,Evanescence,4,16,My heart is broken,My Heart Is Broken,2011
1366,Evanescence,Evanescence,4,17,"Sweet sleep, my dark angel",My Heart Is Broken,2011
1367,Evanescence,Evanescence,4,18,Deliver us,My Heart Is Broken,2011
1368,Evanescence,Evanescence,4,19,"Change, open your eyes to the light",My Heart Is Broken,2011
1369,Evanescence,Evanescence,4,20,"I denied it all so long, oh so long",My Heart Is Broken,2011
1370,Evanescence,Evanescence,4,21,"Say goodbye, goodbye",My Heart Is Broken,2011
1371,Evanescence,Evanescence,4,22,My heart is broken,My Heart Is Broken,2011
1372,Evanescence,Evanescence,4,23,"Release me, I can't hold on",My Heart Is Broken,2011
1373,Evanescence,Evanescence,4,24,Deliver us,My Heart Is Broken,2011
1374,Evanescence,Evanescence,4,25,My heart is broken,My Heart Is Broken,2011
1375,Evanescence,Evanescence,4,26,"Sweet sleep, my dark angel",My Heart Is Broken,2011
1376,Evanescence,Evanescence,4,27,Deliver us,My Heart Is Broken,2011
1377,Evanescence,Evanescence,4,28,My heart is broken,My Heart Is Broken,2011
1378,Evanescence,Evanescence,4,29,"Sweet sleep, my dark angel",My Heart Is Broken,2011
1379,Evanescence,Evanescence,4,30,Deliver us from sorrow's hold,My Heart Is Broken,2011
1380,Evanescence,Evanescence,5,1,Make me whole again,The Other Side,2011
1381,Evanescence,Evanescence,5,2,Open your eyes,The Other Side,2011
1382,Evanescence,Evanescence,5,3,Taunted by the shadows of your light,The Other Side,2011
1383,Evanescence,Evanescence,5,4,Cold and far away,The Other Side,2011
1384,Evanescence,Evanescence,5,5,Like you're not even mine,The Other Side,2011
1385,Evanescence,Evanescence,5,6,Undo everything and take me higher,The Other Side,2011
1386,Evanescence,Evanescence,5,7,Never believing what they say cause I'm,The Other Side,2011
1387,Evanescence,Evanescence,5,8,Counting the days to meet you on the other side,The Other Side,2011
1388,Evanescence,Evanescence,5,9,I will always be waiting,The Other Side,2011
1389,Evanescence,Evanescence,5,10,Until the day that I see you on the other side,The Other Side,2011
1390,Evanescence,Evanescence,5,11,Come and take me home,The Other Side,2011
1391,Evanescence,Evanescence,5,12,I'm not giving in,The Other Side,2011
1392,Evanescence,Evanescence,5,13,I want you back,The Other Side,2011
1393,Evanescence,Evanescence,5,14,Holding together by the shards of our past,The Other Side,2011
1394,Evanescence,Evanescence,5,15,Stole my heart away,The Other Side,2011
1395,Evanescence,Evanescence,5,16,I can't let you go,The Other Side,2011
1396,Evanescence,Evanescence,5,17,Break these chains and let me fly to you,The Other Side,2011
1397,Evanescence,Evanescence,5,18,High above the world below,The Other Side,2011
1398,Evanescence,Evanescence,5,19,Over and over in my mind,The Other Side,2011
1399,Evanescence,Evanescence,5,20,Counting the days to meet you on the other side,The Other Side,2011
1400,Evanescence,Evanescence,5,21,I will always be waiting,The Other Side,2011
1401,Evanescence,Evanescence,5,22,Until the day that I see you on the other side,The Other Side,2011
1402,Evanescence,Evanescence,5,23,Come and take me home,The Other Side,2011
1403,Evanescence,Evanescence,5,24,I am so lost without my place inside your heart,The Other Side,2011
1404,Evanescence,Evanescence,5,25,"I won't survive, I need to know you hear me",The Other Side,2011
1405,Evanescence,Evanescence,5,26,Awaken and release my love,The Other Side,2011
1406,Evanescence,Evanescence,5,27,Counting the days to meet you on the other side,The Other Side,2011
1407,Evanescence,Evanescence,5,28,I will always be waiting,The Other Side,2011
1408,Evanescence,Evanescence,5,29,Until the day that I see you on the other side,The Other Side,2011
1409,Evanescence,Evanescence,5,30,Come and take me,The Other Side,2011
1410,Evanescence,Evanescence,5,31,Counting the days to meet you on the other side,The Other Side,2011
1411,Evanescence,Evanescence,5,32,I will always be waiting,The Other Side,2011
1412,Evanescence,Evanescence,5,33,Until the day that I see you on the other side,The Other Side,2011
1413,Evanescence,Evanescence,5,34,Come and take me home,The Other Side,2011
1414,Evanescence,Evanescence,6,1,It's too late to change your mind,Erase This,2011
1415,Evanescence,Evanescence,6,2,Even though this fragile world is tearing apart at the seams,Erase This,2011
1416,Evanescence,Evanescence,6,3,I can't wash these sins away,Erase This,2011
1417,Evanescence,Evanescence,6,4,This sinking feeling everyday I'm waking up in someone else's life,Erase This,2011
1418,Evanescence,Evanescence,6,5,Is it so hard for you?,Erase This,2011
1419,Evanescence,Evanescence,6,6,'Cause it's so hard for me,Erase This,2011
1420,Evanescence,Evanescence,6,7,To believe that what we dreamed could ever come to life again,Erase This,2011
1421,Evanescence,Evanescence,6,8,'Cause I cannot erase this lie,Erase This,2011
1422,Evanescence,Evanescence,6,9,Not gonna let this day go by,Erase This,2011
1423,Evanescence,Evanescence,6,10,I'm gonna save this wasted life,Erase This,2011
1424,Evanescence,Evanescence,6,11,And nothing can stand in my way,Erase This,2011
1425,Evanescence,Evanescence,6,12,Not enough to say goodbye,Erase This,2011
1426,Evanescence,Evanescence,6,13,Burn it till there's nothing left,Erase This,2011
1427,Evanescence,Evanescence,6,14,I'm drowning in the mess that I have made,Erase This,2011
1428,Evanescence,Evanescence,6,15,Is it so hard for you?,Erase This,2011
1429,Evanescence,Evanescence,6,16,'Cause it's so hard for me,Erase This,2011
1430,Evanescence,Evanescence,6,17,To believe that what we dreamed could ever come to life again,Erase This,2011
1431,Evanescence,Evanescence,6,18,'Cause I cannot erase this darkness in me,Erase This,2011
1432,Evanescence,Evanescence,6,19,The water's rising around us,Erase This,2011
1433,Evanescence,Evanescence,6,20,There is no other way down,Erase This,2011
1434,Evanescence,Evanescence,6,21,I only have myself to blame for it all,Erase This,2011
1435,Evanescence,Evanescence,6,22,Is it so hard for you?,Erase This,2011
1436,Evanescence,Evanescence,6,23,'Cause it's so hard for me,Erase This,2011
1437,Evanescence,Evanescence,6,24,To believe that what we dreamed could ever come to life again,Erase This,2011
1438,Evanescence,Evanescence,6,25,If I could just erase my mind,Erase This,2011
1439,Evanescence,Evanescence,6,26,But I cannot erase this lie,Erase This,2011
1440,Evanescence,Evanescence,7,1,I've been believing,Lost in Paradise,2011
1441,Evanescence,Evanescence,7,2,In something so distant,Lost in Paradise,2011
1442,Evanescence,Evanescence,7,3,As if I was human,Lost in Paradise,2011
1443,Evanescence,Evanescence,7,4,And I've been denying,Lost in Paradise,2011
1444,Evanescence,Evanescence,7,5,This feeling of hopelessness,Lost in Paradise,2011
1445,Evanescence,Evanescence,7,6,"In me, in me",Lost in Paradise,2011
1446,Evanescence,Evanescence,7,7,All the promises I made,Lost in Paradise,2011
1447,Evanescence,Evanescence,7,8,Just to let you down,Lost in Paradise,2011
1448,Evanescence,Evanescence,7,9,You believed in me,Lost in Paradise,2011
1449,Evanescence,Evanescence,7,10,But I'm broken,Lost in Paradise,2011
1450,Evanescence,Evanescence,7,11,I have nothing left,Lost in Paradise,2011
1451,Evanescence,Evanescence,7,12,And all I feel is this cruel wanting,Lost in Paradise,2011
1452,Evanescence,Evanescence,7,13,We've been falling for all this time,Lost in Paradise,2011
1453,Evanescence,Evanescence,7,14,And now I'm lost in paradise,Lost in Paradise,2011
1454,Evanescence,Evanescence,7,15,As much as I'd like,Lost in Paradise,2011
1455,Evanescence,Evanescence,7,16,The past not to exist,Lost in Paradise,2011
1456,Evanescence,Evanescence,7,17,It still does,Lost in Paradise,2011
1457,Evanescence,Evanescence,7,18,And as much as I'd like,Lost in Paradise,2011
1458,Evanescence,Evanescence,7,19,To feel like I belong here,Lost in Paradise,2011
1459,Evanescence,Evanescence,7,20,I'm just as scared as you,Lost in Paradise,2011
1460,Evanescence,Evanescence,7,21,I have nothing left,Lost in Paradise,2011
1461,Evanescence,Evanescence,7,22,And all I feel is this cruel wanting,Lost in Paradise,2011
1462,Evanescence,Evanescence,7,23,We've been falling for all this time,Lost in Paradise,2011
1463,Evanescence,Evanescence,7,24,And now I'm lost in paradise,Lost in Paradise,2011
1464,Evanescence,Evanescence,7,25,Run away,Lost in Paradise,2011
1465,Evanescence,Evanescence,7,26,Run away,Lost in Paradise,2011
1466,Evanescence,Evanescence,7,27,One day we won't feel,Lost in Paradise,2011
1467,Evanescence,Evanescence,7,28,This pain anymore,Lost in Paradise,2011
1468,Evanescence,Evanescence,7,29,Take it all away,Lost in Paradise,2011
1469,Evanescence,Evanescence,7,30,Shadows of you,Lost in Paradise,2011
1470,Evanescence,Evanescence,7,31,'Cause they won't let me go,Lost in Paradise,2011
1471,Evanescence,Evanescence,7,32,'Til I have nothing left,Lost in Paradise,2011
1472,Evanescence,Evanescence,7,33,And all I feel is this cruel wanting,Lost in Paradise,2011
1473,Evanescence,Evanescence,7,34,We've been falling for all this time,Lost in Paradise,2011
1474,Evanescence,Evanescence,7,35,And now I'm lost in paradise,Lost in Paradise,2011
1475,Evanescence,Evanescence,7,36,Alone and lost in paradise,Lost in Paradise,2011
1476,Evanescence,Evanescence,8,1,Embrace the silence,Sick,2011
1477,Evanescence,Evanescence,8,2,Cause there's nothing,Sick,2011
1478,Evanescence,Evanescence,8,3,That can change the way I feel,Sick,2011
1479,Evanescence,Evanescence,8,4,Taken all that you wanted,Sick,2011
1480,Evanescence,Evanescence,8,5,Now there's nothing,Sick,2011
1481,Evanescence,Evanescence,8,6,That can change the way I feel,Sick,2011
1482,Evanescence,Evanescence,8,7,"Hold on, little girl",Sick,2011
1483,Evanescence,Evanescence,8,8,The end is soon to come,Sick,2011
1484,Evanescence,Evanescence,8,9,"Sick of it all, sick of it all",Sick,2011
1485,Evanescence,Evanescence,8,10,We will not follow,Sick,2011
1486,Evanescence,Evanescence,8,11,"Sick of it all, sick of it all",Sick,2011
1487,Evanescence,Evanescence,8,12,They don't understand how,Sick,2011
1488,Evanescence,Evanescence,8,13,"Sick we are, sick we are",Sick,2011
1489,Evanescence,Evanescence,8,14,Of this bottomless,Sick,2011
1490,Evanescence,Evanescence,8,15,Pit of lies,Sick,2011
1491,Evanescence,Evanescence,8,16,Behind closed eyes,Sick,2011
1492,Evanescence,Evanescence,8,17,Oceans between us,Sick,2011
1493,Evanescence,Evanescence,8,18,And there's nothing,Sick,2011
1494,Evanescence,Evanescence,8,19,That can change the way I feel,Sick,2011
1495,Evanescence,Evanescence,8,20,I can still taste the poison,Sick,2011
1496,Evanescence,Evanescence,8,21,Of every thought,Sick,2011
1497,Evanescence,Evanescence,8,22,Every breath I wasted here,Sick,2011
1498,Evanescence,Evanescence,8,23,"Hold on, little girl",Sick,2011
1499,Evanescence,Evanescence,8,24,The end is soon to come,Sick,2011
1500,Evanescence,Evanescence,8,25,"Sick of it all, sick of it all",Sick,2011
1501,Evanescence,Evanescence,8,26,We will not follow,Sick,2011
1502,Evanescence,Evanescence,8,27,"Sick of it all, sick of it all",Sick,2011
1503,Evanescence,Evanescence,8,28,They don't understand how,Sick,2011
1504,Evanescence,Evanescence,8,29,"Sick we are, sick we are",Sick,2011
1505,Evanescence,Evanescence,8,30,Of this bottomless,Sick,2011
1506,Evanescence,Evanescence,8,31,Pit of lies,Sick,2011
1507,Evanescence,Evanescence,8,32,Behind closed eyes,Sick,2011
1508,Evanescence,Evanescence,8,33,Someday you'll know the pain,Sick,2011
1509,Evanescence,Evanescence,8,34,Someday the light will break through,Sick,2011
1510,Evanescence,Evanescence,8,35,And nothing you tell yourself,Sick,2011
1511,Evanescence,Evanescence,8,36,Will save us from the truth,Sick,2011
1512,Evanescence,Evanescence,8,37,Screaming out,Sick,2011
1513,Evanescence,Evanescence,8,38,"Sick of it all, sick of it all",Sick,2011
1514,Evanescence,Evanescence,8,39,We will not follow,Sick,2011
1515,Evanescence,Evanescence,8,40,"Sick of it all, sick of it all",Sick,2011
1516,Evanescence,Evanescence,8,41,They don't understand how,Sick,2011
1517,Evanescence,Evanescence,8,42,"Sick we are, sick we are",Sick,2011
1518,Evanescence,Evanescence,8,43,Of this bottomless,Sick,2011
1519,Evanescence,Evanescence,8,44,Pit of lies,Sick,2011
1520,Evanescence,Evanescence,8,45,Behind closed eyes,Sick,2011
1521,Evanescence,Evanescence,9,1,I found a grave,End Of The Dream,2011
1522,Evanescence,Evanescence,9,2,Brushed off the face,End Of The Dream,2011
1523,Evanescence,Evanescence,9,3,Felt your light,End Of The Dream,2011
1524,Evanescence,Evanescence,9,4,And I remember why I know this place,End Of The Dream,2011
